"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Heavily indebted poor countries (HIPC)","HPC","Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports)","TM.VAL.MRCH.R3.ZS","1.22115864313776","1.29979628545519","1.45500251987555","1.50564102096149","1.48209064426777","2.12615321986824","2.58230304500421","2.80127740118203","3.11396057939832","2.67631244418574","2.81771161545631","2.52865497679482","2.73545650854378","3.6270121205548","4.10350182054088","3.69483951672261","4.26594037590219","4.03087148595847","3.86130294724386","3.64812978507077","4.47521346382561","5.14442768813356","4.99586522641712","5.3196574051053","4.82049577042861","5.35585266375565","3.22949199060705","3.31499910068203","3.3175825903399","3.33761611841364","2.89356892401468","3.53214544626682","3.66081044166335","4.23164367818","4.79572243476738","4.79938988359411","5.13865673365871","6.20822798677164","5.51422835945535","6.38565160585397","6.99797995179298","6.95894393843225","7.21851818357919","6.60685348429374","6.48876709181967","6.85590722886305","6.98563221975505","7.11089112805971","6.64743278684533","6.45914693463482","6.30741416541801","6.65486821282519","6.89640997268515","6.03482347311299","5.65611719100905","5.65942847328796","6.078572341703","6.40015976610088","6.21764288166386","5.75245148483792","5.71914802862988","","",
"Heavily indebted poor countries (HIPC)","HPC","Merchandise imports from high-income economies (% of total merchandise imports)","TM.VAL.MRCH.HI.ZS","80.3966444873061","79.6307655776956","77.5757917939524","76.3167990376064","70.8027955209581","70.0737220867499","72.2876317391975","72.2706663549346","70.2414908884736","70.2039754180428","70.6196539848859","72.289604979327","70.9237562404747","69.4712228702291","66.950849453033","69.7565397088665","71.1007911408111","70.2790575628845","71.7608954157363","69.8645011440137","68.523683753866","67.9970607694548","68.9360485065412","68.4770704900214","66.2123295210436","67.0856689719686","68.0033427583715","69.8513041666445","69.0210542978887","67.8091048079547","68.4603160323866","70.3332867964956","68.1235008959422","67.5710926901218","65.8305204796822","65.3257472508791","62.7207119208814","62.9248179250016","65.0526950397647","61.8370207104749","49.6878572535839","51.8500544570108","50.599433645501","49.1737085358463","46.671448415034","44.4478700995401","45.2277794912928","46.008622568322","44.2222284274634","43.722460867012","44.0383554128938","41.9761709259291","41.8140956023014","40.9573089233513","41.4000462302106","43.38835011554","41.0772833845704","41.9031721340258","41.2891044588216","40.931389511399","40.0137867975856","","",
"Heavily indebted poor countries (HIPC)","HPC","Manufactures imports (% of merchandise imports)","TM.VAL.MANF.ZS.UN","","","","","","","","71.1148046529686","","","73.5467291722426","70.0001058120044","70.4949503070427","","65.5931438856495","68.4716831726609","69.5179701092457","70.0048149738753","71.2890702450941","69.8430046465521","","","","","","","","","","","","","","","","67.7798933236622","","66.8568917997317","66.6296439412456","68.1750141131411","62.5952754733968","62.2899575129925","64.89178038056","64.3679087304404","66.6748731963129","64.2481335064998","62.3730406823279","66.2341208273632","62.1516793949156","64.704225794007","62.8015222496968","61.2316406242335","60.3271799676455","61.4125023184798","60.8883740950167","64.432603218838","67.2719835422146","66.2222492454337","64.6968707128708","64.4395895183577","64.8811219246835","","",
"Heavily indebted poor countries (HIPC)","HPC","Food imports (% of merchandise imports)","TM.VAL.FOOD.ZS.UN","","","","","","","","17.5529668245478","","","18.5676472267812","18.3107329925006","18.8389131478729","","19.6382274803407","16.2710911427921","14.0304042505525","13.8014786631208","14.8335435044279","14.4171575603401","","","","","","","","","","","","","","","","17.0072897187193","","14.6710726756589","16.0053980376534","16.0557616773619","15.692516723673","17.1113036610911","17.2022524569425","18.2259777530146","15.7927230972093","14.2904592887292","14.0495090584784","13.5765614604293","14.4851147709636","15.3334521768252","14.3639201089556","14.9414968946373","13.2804251742699","13.3718164103587","13.9591449525882","13.7667500791804","15.7327467320024","17.0940232919934","16.5609524764623","15.6447506219385","17.9981827806964","","",
"Heavily indebted poor countries (HIPC)","HPC","Tariff rate, applied, weighted mean, primary products (%)","TM.TAX.TCOM.WM.AR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Heavily indebted poor countries (HIPC)","HPC","Share of tariff lines with international peaks, primary products (%)","TM.TAX.TCOM.IP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Heavily indebted poor countries (HIPC)","HPC","Tariff rate, applied, weighted mean, all products (%)","TM.TAX.MRCH.WM.AR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Heavily indebted poor countries (HIPC)","HPC","Share of tariff lines with international peaks, all products (%)","TM.TAX.MRCH.IP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Heavily indebted poor countries (HIPC)","HPC","Tariff rate, applied, weighted mean, manufactured products (%)","TM.TAX.MANF.WM.AR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Heavily indebted poor countries (HIPC)","HPC","Share of tariff lines with international peaks, manufactured products (%)","TM.TAX.MANF.IP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Heavily indebted poor countries (HIPC)","HPC","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","34.0698350065531","33.4444858006486","30.8873057990209","28.3143067108667","33.8580722676125","31.0238097498837","30.5025825861213","32.3191364870962","33.7063161789739","33.1640493230078","34.8146683112742","34.4762738579903","32.1144687790156","33.8028410588558","39.0544250222315","35.0318136139772","36.1107251915309","36.5400784557257","33.4519367341315","34.7998622666732","40.9166484184108","36.455937932515","33.1923077702122","33.6224274383806","32.5566056593403","33.2125711057348","31.183697095266","30.2140319933629","28.7573166141048","29.730598990753","26.4811417899139","22.816300583267","31.778276885275","30.5965370857442","37.7717843033959","38.6431863687738","38.823898412891","37.7761081987316","37.6015138887537","37.3804823133981","36.0941150628537","39.0246589811021","39.1464145692904","40.2127359317665","43.7703900382234","46.3305830726587","46.4230172283955","46.3697393290045","48.6669396606974","42.1048455652604","45.641510111674","50.8049302088029","51.5231657626442","49.0078150367045","46.9751819114156","43.873990546492","38.8390824057782","38.1697709204778","44.3995665543412","41.6611753755867","39.130623956419","43.4828835046029","47.2354070832332",
"Heavily indebted poor countries (HIPC)","HPC","International tourism, receipts for travel items (current US$)","ST.INT.TVLR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1638820673.89922","1906890475.15954","1843659706.26449","2341001221.46987","2602932916.00626","2520172003.98598","2886449385.76145","3117779149.44166","3618620352.33923","4173652439.5904","5483667108.8559","6115568443.85915","7596372174.74765","8381375135.56151","7981388497.79593","8136328499.87969","9759762349.43306","11243989689.1899","11693811708.6329","12387105471.3939","11957369864.7513","12651693466.4188","13065847802.1581","14925233625.7562","15280851378.2028","","","",
"Heavily indebted poor countries (HIPC)","HPC","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2169375778.35663","2339667347.43196","2438391025.23368","2892143066.66149","3134471547.33111","3042986471.72565","3628225810.34078","3914190725.7817","4600175431.15737","5299920424.62923","6440065966.42044","7253625944.64481","8891560408.92892","9980561784.54476","9528506501.86277","9910939980.87561","12202929229.3629","14148822902.1348","14889545709.9632","15621715576.352","15163804029.4747","15777030392.8309","16462865233.7835","19734803845.2177","20858320354.982","","","",
"Heavily indebted poor countries (HIPC)","HPC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","12.4113881216987","12.758634945345","13.115309581915","13.4899602053437","13.8873590246542","14.2988281766284","14.7059446579169","15.1266285343425","15.5594856375894","16.0074853162579","16.4387242486291","16.8773426234097","17.3251791385299","17.776348039735","18.211019112968","18.6540812840593","19.1044885023014","19.5544260287708","20.0211510479428","20.4260005156971","20.8515380264289","21.2614762473786","21.6492704505479","22.0738275664467","22.5456801791463","23.0593404992317","23.5732449802795","24.0740806170288","24.5584035342852","25.0065288844037","25.4409392681546","25.8214638419278","26.1912873647796","26.5501035261275","26.9184533376102","27.2561508268129","27.5158491736813","27.8023614788954","28.1034706461524","28.4044261870404","28.7173036324805","29.0676490283459","29.4076658247947","29.7516686476379","30.1020862834508","30.4749146141207","30.8539109721792","31.1752552555805","31.6119109380997","32.0453349252391","32.4874186527307","32.9320103987641","33.3592931402116","33.7922120514765","34.2331207470232","34.6872323546991","35.1500787535772","35.612932485169","36.0789577950237","36.5507593478923","37.0293808526959","37.5157943246255","38.0121238962135",
"Heavily indebted poor countries (HIPC)","HPC","Rural population growth (annual %)","SP.RUR.TOTL.ZG","","2.02509997848317","2.04632647341569","2.05125647138067","2.06675989044764","2.09135855375564","2.10568450641995","2.12762265884858","2.16618650084743","2.15911129924305","2.19166876865917","2.17861194783944","2.11823680639003","2.14157428514756","2.23704104077204","2.23387975106168","2.20200640061617","2.12650683544895","2.24345190877887","2.35521413323829","1.85555477060855","1.63400103869861","1.98529810738091","2.168728690975","2.13180685698515","2.05689788889146","1.99223480736936","2.03624577840841","2.05559976261898","2.13848776701646","2.06016369048501","2.10362771163339","2.47177183424981","2.68827908377946","2.48173569650325","2.41456830295934","2.51406670258739","2.38384224116382","2.3497866731109","2.38148712861405","2.27410051787025","2.21289272521909","2.4680502715872","2.51678361017646","2.36655038466655","2.33642529867602","2.35792312333555","2.34750407574376","2.18225058831348","2.23815205400292","2.16981147892032","2.17140305967108","2.20996362532995","2.19303487487473","2.22702268345077","2.19231859680387","2.18999191626992","2.20951700289875","2.14032181941319","2.07776225601025","2.04195042273182","1.96143656380514","1.87044118523639",
"Heavily indebted poor countries (HIPC)","HPC","Completeness of birth registration, urban (%)","SP.REG.BRTH.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Heavily indebted poor countries (HIPC)","HPC","Population, male (% of total population)","SP.POP.TOTL.MA.ZS","49.5989938108627","49.593373178519","49.5931094328331","49.5963432896946","49.5985309173868","49.6004118450357","49.6031115235243","49.606766213171","49.6112437190205","49.6162398578522","49.6209196255281","49.6260060796874","49.6293584370222","49.6316201436904","49.6380686823579","49.6469047216738","49.6542020721975","49.6570432608928","49.6548514537764","49.6501899872087","49.6435272754584","49.6344503379808","49.6248792048911","49.6162381975197","49.6074653934016","49.6071570638012","49.6146256080795","49.6244629723913","49.6273154992291","49.6274538374831","49.6326708045882","49.6418167314624","49.6528466107643","49.6639794334064","49.6731940749727","49.6766277320929","49.6737830991879","49.6714593883027","49.6716962213783","49.6696056895701","49.6733763646384","49.6800076811639","49.6892934726091","49.7029754347353","49.7160410296442","49.7279292560877","49.7399025509052","49.7519343598294","49.7620994010248","49.7687873695633","49.775929571624","49.7842772380246","49.7915797726909","49.7992086109667","49.8069194360257","49.8165572361912","49.8275520734843","49.8370297311098","49.8432558557803","49.8464118238643","49.8486793383319","49.8494799573334","49.8487546480484",
"Heavily indebted poor countries (HIPC)","HPC","Population, total","SP.POP.TOTL","163453961","167427839","171555341","175832578","180294830","184949176","189744990","194742549","199980949","205388448","210973069","216706865","222495959","228507880","234861273","241415576","248105304","254798463","262035002","269571043","276049311","282020641","289043160","296920640","305097813","313452117","321846502","330566338","339527267","348860257","358121820","367531126","378502714","390576688","402287229","413913354","425839678","437721228","449883034","462533086","475127894","488040621","502494432","517663749","532571131","547936900","563930944","579864063","596301357","613535903","630953183","648927117","667520863","686620331","706617213","727129254","748356635","770390212","792615894","815100831","838066650","861156745","884288332",
"Heavily indebted poor countries (HIPC)","HPC","Age dependency ratio, young (% of working-age population)","SP.POP.DPND.YG","80.2468386060839","80.6178989141316","80.9963484807684","81.471488133337","82.0415269895352","82.5696737152422","83.0212087891067","83.4638387619331","83.9040807098","84.3549413901873","84.8326050483279","85.3489198666691","85.9113038346317","86.4046943089607","86.7597219189908","87.0768334685229","87.4011143753012","87.7135847341482","87.9689045173118","88.2333457302756","88.5809910497895","88.9420080961083","89.2386376801353","89.4516299713406","89.6582622151829","89.9028682725565","90.1355163225683","90.3287093254867","90.4624831715392","90.5726225181442","90.6713312294861","90.6777971697571","90.6066562716121","90.585768671794","90.3055615728891","89.9472538261556","89.9385669414164","89.984569795988","89.8185925113534","89.5296732118622","89.2302282181352","88.886407809648","88.5218266701919","88.1115228249755","87.6609148251587","87.1972302293179","86.7557230980731","86.4395277825602","86.0734655895793","85.5979010068313","85.1636201672714","84.6786240458294","84.1726229598342","83.6611739979063","83.0217685848359","82.3576536311572","81.6564906199631","80.8707948300248","80.094700292665","79.3312003889107","78.5317377486868","77.723535833508","76.9295512203865",
"Heavily indebted poor countries (HIPC)","HPC","Population ages 80 and above, male (% of male population)","SP.POP.80UP.MA.5Y","0.256474757065889","0.255125937658581","0.255120412715597","0.254963139541006","0.254618515260553","0.253922813286558","0.25297861619028","0.252030732603091","0.251047664751814","0.249653538095525","0.247499732621191","0.244387920943426","0.240921034280948","0.238339520699999","0.236816419217107","0.236073295076383","0.236829577264384","0.238529605343951","0.241316615399326","0.244909070690651","0.246434974059611","0.246513429895832","0.247874130285943","0.249498964894326","0.250585241025074","0.252122437482275","0.254197473175518","0.260446774293277","0.265918459683013","0.266369640650082","0.26671319474604","0.268957982410007","0.270230447564049","0.269918805057261","0.271654129951733","0.272621790141344","0.272188657723184","0.273480639030857","0.275691166858309","0.278078722172227","0.2818722387157","0.285474490550182","0.287722253365752","0.289223293740322","0.290505330178509","0.292022093487958","0.29320634778152","0.29318519750308","0.292363405878673","0.291785430932523","0.291191433238934","0.291013066430108","0.290572665578222","0.289183367246843","0.288051572969768","0.287118076518508","0.286599488870471","0.287089692098609","0.288227728489394","0.289605906227876","0.287786323814469","0.281818956375312","0.275959608069747",
"Heavily indebted poor countries (HIPC)","HPC","Population ages 70-74, male (% of male population)","SP.POP.7074.MA.5Y","0.811451366121493","0.804740420400146","0.800101045633632","0.796252317869373","0.793318686059566","0.791657618370261","0.79040916553527","0.788872429241792","0.787817367024755","0.787916116282309","0.788836960940995","0.790538048473404","0.793702373890052","0.798163087445981","0.802296015911951","0.805522585615073","0.808195445807034","0.809945373969764","0.810848867608392","0.811818167860191","0.812239500736578","0.812127757945126","0.812566445522301","0.81204695929348","0.810071375127382","0.807676467833846","0.805351531324581","0.803224391729804","0.799239376433544","0.795241327778962","0.792989468746001","0.791222740111016","0.788293720858483","0.78433857215314","0.780145109090266","0.776156511678165","0.773726558416893","0.772103090789324","0.769656343180767","0.765526916890146","0.761160864354685","0.757223655093348","0.752767272218465","0.748015259928723","0.743752534335726","0.739563165325757","0.735678806263659","0.732840892247044","0.730805896897222","0.729436067844245","0.728663318266374","0.728390006191396","0.728883454868869","0.730393385234664","0.733610329157612","0.738526587743162","0.743975283223579","0.749226450811575","0.752185020776357","0.752337845434059","0.750550859078669","0.746456833198553","0.742403720300747",
"Heavily indebted poor countries (HIPC)","HPC","Population ages 65 and above, male (% of male population)","SP.POP.65UP.MA.ZS","2.76725334546054","2.75351844097664","2.74493263660179","2.73735413875465","2.73172344100724","2.72825191136317","2.72710039631775","2.72887468671659","2.73298974310811","2.73724785045981","2.73977434916157","2.73962289721621","2.73837540872728","2.7390285922055","2.74123269959227","2.74463359962145","2.75043556741187","2.75669147975386","2.76258526700877","2.76807747156522","2.76756020466131","2.7624059046536","2.7587130822193","2.75193357961097","2.74330329146573","2.73722148625412","2.7331000472544","2.73511223744661","2.7328328485163","2.72335722228506","2.71555850493043","2.71094634191977","2.70203257298178","2.68631042758612","2.6687766987335","2.65068640105202","2.63695846499301","2.62745712221499","2.61885309448882","2.61018510198862","2.60385074451852","2.59775094208466","2.58945042611597","2.58026370326478","2.57128435762086","2.56310744148708","2.55609168766457","2.55011731747359","2.54563430987077","2.54526242586444","2.54780882074614","2.55193487015375","2.55664344957473","2.55763923582156","2.55621310740629","2.55897908847992","2.56630418863868","2.57626762882461","2.58959763046455","2.6053433831239","2.60916898523067","2.59562266809036","2.58057385393413",
"Heavily indebted poor countries (HIPC)","HPC","Population ages 65-69, male (% of male population)","SP.POP.6569.MA.5Y","1.25365348314491","1.25120809977139","1.2490116764915","1.24740948313454","1.24751933502011","1.2493438521454","1.25351445634175","1.2605521913929","1.2688847107244","1.27604966548559","1.28106387985515","1.28405897206798","1.28532226397487","1.28553542673464","1.2853661007219","1.28545022293716","1.28535312573222","1.28433831854317","1.28238444253898","1.27966795018599","1.27555433773483","1.27007873501744","1.26366175305844","1.25530973312035","1.24758762182633","1.24167007382183","1.23639382441962","1.23178445018694","1.22597551530429","1.21962504649551","1.21383208670554","1.20841327575838","1.20229200726701","1.19366256411328","1.18017630684476","1.16587810371027","1.15568038367423","1.14657096958664","1.13770019831708","1.1300446190667","1.12313281973611","1.11641649862612","1.11019729900036","1.10495711873966","1.10061085936345","1.09712365379312","1.09444641999127","1.09290573771433","1.09295313151382","1.09575939373652","1.10094888006816","1.10672208286409","1.11200335807308","1.11319799032226","1.10975255469887","1.10820349804711","1.10984821580529","1.11262241538821","1.1193282562499","1.12973585226662","1.13470735410672","1.13202410408454","1.12877804650574",
"Heavily indebted poor countries (HIPC)","HPC","Population ages 55-59, male (% of male population)","SP.POP.5559.MA.5Y","2.42831683842437","2.43304988684989","2.43313472556197","2.42969367311028","2.42504594065543","2.42011620468044","2.41411503717521","2.40713413913588","2.40015694469749","2.39267548971913","2.38402169532784","2.37446090116039","2.36453361343121","2.35442476985758","2.34589633414744","2.33935218834474","2.33135100050927","2.32203877320022","2.31163638884557","2.29797578887582","2.28235039467963","2.26643324486234","2.25021047299475","2.23382225956269","2.21688888975598","2.19845260841896","2.17931140273339","2.15922872745822","2.13698458815947","2.11576052061503","2.0956052729599","2.0760373090792","2.05900639340324","2.04014183621414","2.0176076710136","2.0012052053986","1.99445448130061","1.98844512014607","1.98329544103735","1.98278574764549","1.98562366970073","1.99046875215409","1.99408950446286","1.99068861143001","1.98009952350738","1.97269869696244","1.97099272212193","1.97108816117807","1.97712010105949","1.99011163208035","1.99901684613216","2.00090200455789","2.00178996656692","2.00347749760384","2.00760920221028","2.01276995675824","2.01893469714406","2.02786586534938","2.03905989772454","2.05154933414032","2.06318855910013","2.07435315772301","2.08844229522584",
